comment,rating,date,drug,url
"I cannot take statins, so the doctor put me on this med. I have been taking for 1 month and have started getting leg pains like with the statins. Just had labs done and will see tomorrow if it has helped there. Don't think I can keep taking since my legs are hurting worse every day.","{'effectiveness': 2.0, 'ease of use': 2.0, 'satisfaction': 2.0}",2/18/2009 12:58:46 PM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=59&sortby=3&conditionFilter=-1
"this is a miracle drug for IBS. I only take 1 pill a day and no more diarrhea, no more sick-nervous feeling in my stomach. I only wish I could have found this drug years ago!","{'effectiveness': 4.0, 'ease of use': 5.0, 'satisfaction': 4.0}",2/17/2009 8:37:07 PM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=59&sortby=3&conditionFilter=-1
"Welchol is easy to take but has possible side effects. I do take other medications but I recommend that you keep an eye out for breathing and or shortness of breath. I take 3 pills 2 times daily.
","{'effectiveness': 3.0, 'ease of use': 5.0, 'satisfaction': 3.0}",2/5/2009 2:17:33 PM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=60&sortby=3&conditionFilter=-1
"other than constipation it has been wonderful.it has lower my cholesterol,andalso my suger level. Imean really lower my suger,sometimes it is to low ,mostly in the morning.","{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 4.0}",2/2/2009 5:12:22 PM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=60&sortby=3&conditionFilter=-1
My doctor gave me this medication after colon surgery.  I was haveing sever dirriah and was not able to control it with any other medication.  I did not find that this medication helped me all that much it actually went from dirriah to constipation.  ,"{'effectiveness': 1.0, 'ease of use': 5.0, 'satisfaction': 1.0}",1/22/2009 11:10:23 AM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=60&sortby=3&conditionFilter=-1
I was given this medicine for constant diarehhia I have only been on it for about 3 weeks but for me to go 3 weeks with out diArehia is a big acomplishment.  ,"{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 5.0}",1/20/2009 2:55:21 PM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=60&sortby=3&conditionFilter=-1
"My Dr added Welchol to my Zetia to ""kick it up a notch"". First it was 4 pills daily and then 6.  My cholesterol dropped a few points but the triglycerides (sp) were up 20 points... and this is after I gave up all alcohol. I have stopped taking both meds because of the side effects.  The constipation, muscle weakness, weight gain, joint pain. I have had to take cordisone shots in my knee because of stiffness and pain. Seriously, having lower cholesterol may help me live longer, but with all those side effects, I'm not sure I want to! ","{'effectiveness': 2.0, 'ease of use': 2.0, 'satisfaction': 1.0}",1/19/2009 7:23:50 PM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=60&sortby=3&conditionFilter=-1
"I am a 57 year old female.  For the past few years I have been taking 3 pills at nite.  I have been suffering from intestinal spasms for the past 2 years and have had a battery of tests twice, with negative results.  In the past 6 months I have gone from 3 to 6 pills per day, and have now had stomach pains to go along with the spasms.  I just completed the second round of tests.  I have just found out the other day that Welchol should be taken 4 hours apart from any other medication and it really does work.  No more stomach pains, and we will see about the spasms.  ","{'effectiveness': 2.0, 'ease of use': 3.0, 'satisfaction': 2.0}",1/8/2009 8:08:50 PM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=61&sortby=3&conditionFilter=-1
"Diagnosis of Refractory IBS/possible mild Crohns disease.  I suffered from chronic uncontrollable diarrhea for over 2 years.  After gallbladder removal started Welchol(after many other meds)  Has been very effective. I feel like I have my life back.  Took approximately 3-4 weeks for stomach pains and such to subside but well worth the wait. However, just diagnosed with osteoporosis and waitig to see if drug is responsible.  Anyone else out there with the same side effect?","{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 5.0}",1/8/2009 9:37:45 AM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=61&sortby=3&conditionFilter=-1
After years on Vytorin developed allergic reaction and now can’t tolerate any statin. Back to taking Zeita with minimal side effects. Dr. added this drug to get LDL lower but had same side effects as statin in one day. Stopped taking. ,"{'effectiveness': 1.0, 'ease of use': 2.0, 'satisfaction': 1.0}",1/7/2009 10:16:17 AM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=61&sortby=3&conditionFilter=-1
"Was given drug 1xday to control IBS symptoms..worked great...but having a very bad time with muscle weakness.  I'm going to cut back to every other day or when I know I'll be going out to dinner and see if that helps. Others are reporting muscle weakness, so I'm going to start there.","{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 3.0}",1/7/2009 8:23:33 AM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=61&sortby=3&conditionFilter=-1
Given to control diarrhea,"{'effectiveness': 5.0, 'ease of use': 5.0, 'satisfaction': 5.0}",1/6/2009 12:50:17 AM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=61&sortby=3&conditionFilter=-1
"I was prescribed this medication to control my IBS.  For that problem, I have had great results.  My FP wanted me to increase the dosage to get full advantage of the cholestorol reduction, but any increase resulted in constipation.  My greatest complaint is the muscle weakness.  Some days I can hardly walk, but I push myself.  It would be a hard decision to make, whether to have issues with IBS again, or to stop the muscle fatigue.  I would like them both to go away.  ","{'effectiveness': 5.0, 'ease of use': 4.0, 'satisfaction': 4.0}",1/4/2009 4:52:55 PM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=62&sortby=3&conditionFilter=-1
"Although this does lower your cholesterol. I can't handle the severe constipation. It has gone as far as leaving me with an inability to prodice a bowel movement all together. This is a nightmare, I am discontinuing use at once.","{'effectiveness': 3.0, 'ease of use': 1.0, 'satisfaction': 1.0}",12/23/2008 11:09:13 AM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=62&sortby=3&conditionFilter=-1
"TOOK FOR 3 WKS, CHOLESTEROL DOWN A LITTLE AND TRIGLYSERIDES UP SOME. AS WITH TAKING ZETIA, CAUSED ME TO HAVE VISION PROBLEMS,STOPPED. CAN'T TAKE ANY STATINS!","{'effectiveness': 3.0, 'ease of use': 2.0, 'satisfaction': 1.0}",12/8/2008 3:57:25 PM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=62&sortby=3&conditionFilter=-1
"I have been taking WelChol for 5 months now. I have found it to be very effective at 6 pills a day. Total cholesterol went from 226 to 189, LDL from 159 to 115. Worst problem is the constipation. I have to take 6 stool softeners and Benefiber to keep things moving. It might be a pain in the butt, but it works.","{'effectiveness': 5.0, 'ease of use': 3.0, 'satisfaction': 4.0}",12/4/2008 10:47:01 PM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=62&sortby=3&conditionFilter=-1
"I was informed take 6 times a day, but if I did I was awaken at night with cramps.  So I, with doctor's approval decrease amount, less that 1 tablet.  I still have cramps but it does not wake me out of sound sleep.","{'effectiveness': 2.0, 'ease of use': 1.0, 'satisfaction': 1.0}",11/26/2008 11:38:06 AM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=63&sortby=3&conditionFilter=-1
"Slightly High Cholesterol and Triglycerides.
Tried Tricor and was dizzy 4 times a day. Since Welchol no more dizzy spells but awaiting test results. Dr. told me to take 2 per day. I take 1 to see what happens. Will certainly increase dose to 2 if needed.","{'effectiveness': 4.0, 'ease of use': 5.0, 'satisfaction': 5.0}",11/24/2008 3:16:59 AM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=63&sortby=3&conditionFilter=-1
"I was on it for 6 monthsand now stopped on my own.  First it was pain in upper back, hard time swallowing and then threwing up after taking the 2 pills with my dinner meal.
Had to go on medicine to have bowel movement.
The last straw was the cramps in my hands and legs.
I think this is a dangerous drug!!","{'effectiveness': 1.0, 'ease of use': 1.0, 'satisfaction': 1.0}",11/20/2008 8:14:41 AM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=63&sortby=3&conditionFilter=-1
I have been taking this drug for 6 weeks now. I have noticed that a rash on my left buttock has become more severe as I continue to take this drug.  I am going to stop taking it to see if the rash clears up. ,"{'effectiveness': 4.0, 'ease of use': 3.0, 'satisfaction': 2.0}",11/15/2008 10:50:33 PM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=63&sortby=3&conditionFilter=-1
"Over the years, I have been treated with Mevacor, Lipitor, Niaspan/Red Yeast Rice and Zetia.  All of these produced the same negative side effects -- progressively worsening muscle/nerve distress. My primary care physician finally prescribed Welchol, one (1) each 625mg tablet twice daily, in hopes that this non-statin pharmaceutical would not cause the muscle/nerve distress experienced previously. Wrong -- the exact same statin-based symptons reappeared, with only a marginal cholesterol improvement. On 09/22/08, I reluctantly agreed with my physician's recommendation to increase my daily Welchol dosage to 2500mg (4 tablets). I followed this regimin for three days and was forced to give it up. I have decided to discontinue the usage of all prescription medications, minerals and supplements while I detoxify my body. P.S. I have chronic age-related degenerative disk disease of the lumbar spine with the associated pain. The additional abdominal, leg and shoulder pain attributable to the cholesterol-lowering medications became overwhelming. The pain was worsening over time with no apparent end in sight.","{'effectiveness': 3.0, 'ease of use': 5.0, 'satisfaction': 2.0}",11/8/2008 9:10:47 PM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=64&sortby=3&conditionFilter=-1
"I am having the same symptoms as all the statin drugs - weakness in my muscles, extreme pain in my joints.  Not sure if it is because my back is causing neurological problems or the new medications??","{'effectiveness': 2.0, 'ease of use': 4.0, 'satisfaction': 2.0}",11/8/2008 12:46:03 PM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=64&sortby=3&conditionFilter=-1
"Took for day and 1/2 experienced what seemed to be high blood pressure headache
Woke me up in the night with headache unable to return to sleep.   Had to take blood pressure medication to finally control it.  Also began having muscle pain in legs and back.","{'effectiveness': 1.0, 'ease of use': 1.0, 'satisfaction': 1.0}",10/30/2008 10:33:39 AM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=64&sortby=3&conditionFilter=-1
"Started 10/16/2008 taking normal doseage 6 tablets a day. 10/20/2008 in emergency room after CT scan was diagnose possiable stroke placed in CICU. Had MRI which came back negitive on a stroke. My symptons were; Severe headache,weakness,high BP,lower back pain. Still trying to recover. Please be very cautious.   ","{'effectiveness': 1.0, 'ease of use': 1.0, 'satisfaction': 1.0}",10/26/2008 5:24:10 PM,WelChol oral,https://www.webmd.com/drugs/drugreview-19893-WelChol-oral.aspx?drugid=19893&drugname=WelChol-oral&pageIndex=64&sortby=3&conditionFilter=-1
